Wall time,Step,Value
1741039241.8422544,5600000,35.988704681396484
1741039276.3726454,5625000,35.123443603515625
1741039318.268532,5650000,44.958824157714844
1741039352.573094,5675000,53.1067008972168
1741039386.7439814,5700000,33.392677307128906
1741039421.1136203,5725000,54.391963958740234
1741039455.3401105,5750000,40.896148681640625
1741039497.3208046,5775000,44.707454681396484
1741039531.4150186,5800000,56.298988342285156
1741039565.778822,5825000,53.31892013549805
1741039599.939813,5850000,43.393978118896484
1741039634.202053,5875000,56.672874450683594
1741039676.5447917,5900000,48.19320297241211
1741039710.7708738,5925000,35.03799057006836
1741039745.1269767,5950000,58.94765090942383
1741039779.189197,5975000,53.4749641418457
1741039821.369173,6000000,57.352012634277344
